ALDH1_inhibition,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
0,0.800871059655025,0.800871059655025,0.06383863206843067,0.7808368355676193,0.7873603055274273,0.3387250216963823,0.33124103821383905,0.33863824507597506,0.39024390243902435,0.0,0.40364960664374355,0.46541015829678134,0.5345898417032187,0.5044296874562051,0.693841642228739,0.8218602207041512,0.9073153409090908,0.015731951031152214,0.5998092613982511,0.2543778385265023,0.7145457116718203,0.45974536295075175,0.6243064804906946,0.1267572425525939,0.39267413933758477,0.3461023405510646,0.37320355990560955,0.3089827716685955,0.3754228352796622,0.38676273617577045,0.36133865537026305,0.3902504365410529,0.35440808305455473,0.30407663607229984,0.22812352532250432,0.21055371170191955,0.19068761586727034,0.18265282077440986,0.14740453118794028,0.1462714353083614,0.4546979865771812,5.97953218356727e-05,0.37685254136783375,0.3610874993918861,0.2618835495595667,0.36427107208316944,0.4736442077882274,0.34451688150821275,0.0,0.0,0.25,0.0,0.24499195408365293,0.0,0.0,0.0,0.0,0.22634954748429922,0.7385507442831004,0.21927695306742828,0.35997174019253636,0.24057460079467205,0.0,0.25620970305834645,0.0,0.11123832078678139,0.3638177364986041,0.23888969082089112,0.0,0.39112402979829275,0.3131261776740648,0.0,0.39112402979829275,0.0,0.431364227762919,0.11623223587674884,0.0,0.26076174611581865,0.22439108489572493,0.0,0.3271775677877173,0.0,0.32807417046193893,0.0,0.21750715261387793,0.0,0.3474613901465658,0.4628788399931359,0.06641029618546743,0.07480082450479686,0.3464250487446057,0.08142035641201607,0.1152759667329656,0.1852485449286693,0.0895782052434144,0.0,0.22264047648742824,0.3353030230502634,0.3130571536177446,0.6509789792683368,0.221399557528812,0.4972903376906881,0.29308290837336276,0.6230125724459689,0.4,0.36666666666666664,0.2857142857142857,0.4,0.0,0.0,0.0,0.25,0.25,0.4,0.41666666666666663,0.3333333333333333,0.33333333333333337,0.5384615384615385,0.0,0.0,0.0,0.25,0.7023007614030541,0.39952432938240917,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0
0,0.8793085423095455,0.8793085423095455,0.046895979675953714,0.3039952933009078,0.857069117090457,0.1495699172791088,0.15894881184331483,0.14942235489002942,0.14634146341463417,0.0,0.4876371400789382,0.7669188079818918,0.27451566276883677,0.5322355956715794,0.5935483870967742,0.6036333608587945,0.61328125,0.15624069717064398,0.765579731398363,0.24985495293630278,0.670485689180083,0.3075403887078101,0.6012160994838796,0.3297058659364055,0.5511275200290764,0.08109532525458674,0.6361274469926206,0.16034405697452603,0.1401225065876302,0.12884350417633378,0.13750702323383868,0.09289459099227854,0.07415377019420083,0.1552715221511362,0.06671961916049882,0.21440994716799905,0.03998310035700574,0.16288613698875337,0.007998670798416069,0.07424112394787366,0.6560402684563758,4.6475831292806256e-07,0.17560119204276625,0.11865300551602198,0.14324746748600214,0.09854444770881304,0.0,0.1174583854108027,0.0,0.0,0.0,0.4188695911826375,0.11830785807468801,0.11099569036719426,0.3503953796194064,0.0,0.11762503887997088,0.10779162786254984,0.27828644265129315,0.09876948522538208,0.23796873453289463,0.22750280555487043,0.0,0.10708310336032646,0.0,0.0,0.25480262788692737,0.23987280108267264,0.0,0.0,0.14707208689484697,0.2671933370757607,0.0,0.0,0.26987539964981055,0.25051456372092556,0.09277942680426995,0.0,0.22319097707603672,0.0,0.0,0.0,0.20091899804814578,0.19769728767549025,0.28137153403578063,0.0,0.11475788180545171,0.0,0.04452867341829414,0.38981960699508816,0.0830356756503136,0.0,0.052845001144217384,0.0,0.3351771446701973,0.0,0.0,0.014215871536893456,0.28112322922386224,0.6146624568367306,0.23616744453497884,0.4204826926516969,0.14533328591344777,0.4599454465530973,0.26666666666666666,0.10000000000000003,0.14285714285714285,0.26666666666666666,0.0,0.0,0.0,0.25,0.0,0.2,0.16666666666666666,0.16666666666666666,0.33333333333333337,0.23076923076923078,0.0,0.0,0.0,0.125,0.6068195230076138,0.13289318638663655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.8181269589131697,0.8181269589131697,0.07763764123139259,0.6359183884230692,0.47859800939125496,0.4683606323259619,0.47450211056355523,0.46821780660365697,0.5,0.0,0.438506120478964,0.41470682496469224,0.5852931750353078,0.5479889033957648,0.4215053763440861,0.5350032113037893,0.6744791666666665,0.015997057662661768,0.5577475563808623,0.22252117941789784,0.7169997345360799,0.4146241390898895,0.6017834391370169,0.12632620635016023,0.24536791139733455,0.4159114927685479,0.26087530299214373,0.5385862603543027,0.5241836996133975,0.45671727963259584,0.4341934302227925,0.5568672488790267,0.42439756749890356,0.3699213335750593,0.3074141159773568,0.28988600062185493,0.23581186876760468,0.22822506400935533,0.19250328663456248,0.1914301268159175,0.19798657718120816,0.0008059628648547001,0.451799645722301,0.3874540878680379,0.3353237369519104,0.5110102497571724,0.4700119121396185,0.3655853026622828,0.0,0.0,0.25,0.0,0.12012283551884978,0.1371714189594897,0.14049420762199877,0.0,0.3528751166399126,0.3112896100484753,0.10984003854697436,0.30820789477237404,0.4559194433169107,0.4130749519783702,0.0,0.13495503644020612,0.12562306749052346,0.0,0.08946227496326878,0.5724423747926357,0.0,0.39112402979829275,0.4755665629315754,0.0,0.39112402979829275,0.0,0.29992515967196925,0.1176474350924198,0.0,0.1751584946314197,0.6048996004363767,0.0,0.3232621978094343,0.0,0.4515696161353286,0.22800362628305007,0.43501430522775586,0.0,0.34428002828584947,0.07072607198269255,0.11141899476750676,0.1482410351610315,0.415178378251568,0.2853521181377778,0.11780996678218311,0.09262427246433465,0.044537048139041815,0.0,0.31179205368707374,0.6332361968393272,0.4004423945345498,0.561905810360766,0.5877262427898559,0.46897577704519383,0.12133287664965199,0.5196686775297977,0.05333333333333334,0.5333333333333334,0.2857142857142857,0.4666666666666667,0.0,0.0,0.0,0.75,0.0,0.6000000000000001,0.5,0.3333333333333333,0.4,0.46153846153846156,0.0,0.0,0.0,0.375,0.6422629071491281,0.5226788313578719,1,0,0,0,0,0,0,1,1,1,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.7961026430405592,0.7961026430405592,0.14518632208462856,0.8069005403271183,0.6317161413060614,0.4971822166562301,0.5015915908526587,0.4967441597374831,0.4634146341463415,0.0,0.3660211468690522,0.4633578795515294,0.5366421204484706,0.4574064477671391,0.5563870967741935,0.6878612716763006,0.7721875,0.1555974646948608,0.6626213246795007,0.24673118062896604,0.7752727830020478,0.4105318082660625,0.6954135502376975,0.33991283842054987,0.3164841355306919,0.7293067722169326,0.22081305369191534,0.44273068650355457,0.4599656620999733,0.4328226791131488,0.4988694314616568,0.4881538618517793,0.3812467775736398,0.4730523489421192,0.2626291794988128,0.42095245136211645,0.19622583809169708,0.37257031298879595,0.14387293595538664,0.29455028239981984,0.43456375838926176,0.000406319721594907,0.4292561076257281,0.361796700961198,0.3103267828477042,0.49834709926216714,0.23027832170176007,0.21720264805828848,0.300988053075428,0.4596761790214396,0.0,0.0,0.25333021267493866,0.0,0.0,0.7232851784616031,0.2910627457582861,0.27262817298278286,0.24898325987262093,0.0999064177941698,0.1839557154804283,0.4885510064649742,0.0,0.6208724239072199,0.17355017584143093,0.15422163279476597,0.14989148898415525,0.23341725005183078,0.0,0.5829048236980016,0.1655941309981883,0.13605331071428814,0.19556201489914637,0.4833386100897135,0.4199163024154192,0.44813475147447523,0.0,0.1312619456255739,0.27061928481030384,0.0,0.3417294944462824,0.0,0.43030253741054014,0.0,0.21750715261387793,0.0,0.35128307281112087,0.20483089062581375,0.17574649574033321,0.2788193058097665,0.3321427026012544,0.2180053853526261,0.2877377780072629,0.0,0.016074913752664836,0.1136442137623507,0.16440441594642424,0.7332876387567367,0.31722328476637796,0.6803488172568537,0.2709419418932252,0.44961133439252554,0.22550682256008603,0.6411182726652621,0.28444444444444444,0.46666666666666673,0.2857142857142857,0.5333333333333333,0.0,0.0,0.0,0.25,0.5,0.6000000000000001,0.75,0.3333333333333333,0.6,0.46153846153846156,0.0,0.0,0.0,0.375,0.7227211883069214,0.5151192209052484,0,0,0,0,0,5,0,1,0,0,1,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.7718560456226093,0.7718560456226093,0.21641227013041547,0.794890749940415,0.854474051785546,0.14948862450427874,0.16112089155931147,0.14948356338219343,0.17073170731707316,0.0,0.42940582095537905,0.47755343200009603,0.522446567999904,0.5366165121710874,0.6661290322580644,0.7615606936416186,0.83740234375,0.01566358970849155,0.6625249726289937,0.16184476278715865,0.7581282914582852,0.28615215116803205,0.6509022551672565,0.12446385620410849,0.39508350238999473,0.5059858310041545,0.3839379273152284,0.1999888141720551,0.16795297010217008,0.16901979026677966,0.1345683483105543,0.188342391240575,0.13463901960308616,0.09732232693129139,0.08186357157289212,0.06421684105369307,0.07531613349294557,0.06613593862786897,0.05437960240753917,0.05312287677932223,0.44966442953020136,4.494547182361117e-06,0.14483682472232745,0.1516991375142384,0.11797482556593675,0.15220976612170478,0.11275986207914901,0.3716073423761534,0.0,0.0,0.25,0.0,0.2560611800414308,0.11821825795941246,0.0,0.36164258923080156,0.05881251943998544,0.16168744179382477,0.10984003854697436,0.12347166330771867,0.17708757658512825,0.08453947395530428,0.0,0.3699458764394708,0.0,0.0,0.16974153775656994,0.33875463984857485,0.0,0.19556201489914637,0.31652112604324384,0.0,0.19556201489914637,0.0,0.28066389585884943,0.0,0.0,0.11395261262635736,0.3395868968928081,0.0,0.0,0.0,0.2807417046193884,0.0,0.10532666691518155,0.0,0.11919278917312459,0.14381745929739428,0.0,0.2091958301130235,0.42946072439491934,0.0,0.17483885188141318,0.09262427246433465,0.05580638280605161,0.0,0.1603933446865267,0.18411928230642138,0.4084836517658683,0.6580644140286549,0.2756658924830296,0.5234067359515745,0.14533328591344777,0.622467872044628,0.10666666666666667,0.16666666666666669,0.14285714285714285,0.4,0.0,0.0,0.0,0.25,0.25,0.4,0.41666666666666663,0.16666666666666666,0.33333333333333337,0.23076923076923078,0.0,0.0,0.0,0.25,0.5732292701181684,0.1682236431690584,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.8363625721295913,0.8363625721295913,0.012015630443086246,0.7388635337103563,0.6029891312300114,0.5023959397554625,0.4956256417254054,0.5012611053015903,0.5121951219512195,0.0,0.6906704983059122,0.6534035074402492,0.41078052180528923,0.7436010633341193,0.6114143920595532,0.6651845264562029,0.7025240384615383,0.18526722407913143,0.6514778987598628,0.4046063488942351,0.45171435117476255,0.42807975924643915,0.06629072277637715,0.15999936647123014,0.021324753711463917,0.5634714816821573,0.2031969465140246,0.3968589418415977,0.49948255717529516,0.4796553700969594,0.4995413059451697,0.5154976085606595,0.464038805051067,0.43735963346203544,0.3790379179579524,0.39470892714321804,0.3225310457513809,0.3565234642929482,0.26305534569609645,0.28413069316890127,0.43624161073825507,0.0005251927185521525,0.4678676091339188,0.37643113357504576,0.2986041987400819,0.5201002493711124,0.4740511696905154,0.2642968322334779,0.13767184364047502,0.24598733617220594,0.0,0.23869597724152145,0.12012283551884978,0.0,0.1289381783942447,0.0,0.40653197056895807,0.10525349040547925,0.10984003854697436,0.6420646009750215,0.27158898959881955,0.3338253399621849,0.0,0.3651436308978699,0.0,0.16682757027485767,0.35448418803197507,0.45232207731850366,0.0,0.0,0.15261022287746112,0.15424933678835584,0.0,0.24274912631102438,0.5201599555951549,0.43883539334551996,0.2717416208559326,0.12384719118482723,0.2789887213450459,0.24999999999999997,0.0,0.0,0.34852797657774887,0.13249894272091906,0.32751858877732076,0.0,0.3525951075903833,0.23878683737210446,0.20307644577439055,0.18281416226890732,0.16184060417847596,0.21401408860333335,0.192836912743285,0.22684393188391633,0.011765259753726628,0.25282461113675525,0.3555117454358169,0.36439830804911016,0.3528565195667647,0.6188340651310256,0.38080127799438357,0.4204826926516969,0.3717008805399853,0.5196686775297977,0.4392156862745098,0.5,0.14285714285714285,0.5333333333333333,0.0,0.25,0.125,0.25,0.25,0.4,0.41666666666666663,0.16666666666666666,0.5333333333333333,0.38461538461538464,0.0,0.25,0.125,0.375,0.5741126559868731,0.5091113883690317,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.7381942479590008,0.7381942479590008,0.11960849673442112,0.6565764940513278,0.8063030324489671,0.22209186083555776,0.23278610047937837,0.22199414409160179,0.2439024390243903,0.0,0.17556084976379954,0.4167854087538384,0.5832145912461616,0.21939351139776914,0.4468590831918507,0.6257986005476117,0.7742598684210527,0.015812548894859196,0.5206814773986093,0.27748299737808946,0.6818799170569729,0.5475832022637597,0.6376407574494574,0.14699251669702673,0.24972353212519094,0.3449857152436795,0.4300079258259432,0.33429902880516055,0.25990367324109126,0.2596665431153548,0.22897320671652371,0.2835216499209781,0.25035472730760255,0.206185334433225,0.2083960714674192,0.19081588334219945,0.17595830027141762,0.1677772735935832,0.1562579884945565,0.15513665882340955,0.4194630872483222,1.7277745152134658e-05,0.19918160640863453,0.14167537214260761,0.10111751127710908,0.25877062844724275,0.34845227860964656,0.23218247864092176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29406259719992717,0.27271393409056155,0.3297106969928928,0.10366540656269367,0.27196372783648237,0.25214279334770573,0.0,0.0,0.0,0.05771527630851549,0.0,0.47168846018261135,0.0,0.39112402979829275,0.30657748356420805,0.0,0.39112402979829275,0.0,0.060069625210935514,0.1176474350924198,0.11042736493655309,0.18361764601518693,0.39058420988306425,0.0,0.3495697062302412,0.0,0.20071567989590114,0.07363502836807641,0.21750715261387793,0.0,0.1124519489379505,0.216908846612096,0.1150851037686071,0.0,0.16620348088564474,0.5094485336186827,0.0,0.09262427246433465,0.050748198375284485,0.0,0.15482473368360586,0.28335007481551155,0.3813844189734054,0.6403429271406768,0.45645067506777237,0.47886043354586966,0.22331092813857534,0.5196686775297977,0.06666666666666667,0.26666666666666666,0.0,0.2,0.0,0.25,0.125,0.5,0.0,0.4,0.25,0.0,0.13333333333333336,0.07692307692307693,0.0,0.0,0.0,0.375,0.728012507736373,0.28836123241145145,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.5783432625356019,0.5783432625356019,0.24230750052634012,0.8722413903089593,0.8541536063157008,0.3939206187039296,0.3671441066399424,0.3937861270265547,0.4634146341463415,0.0,0.11457523438629065,0.6048039340111774,0.3951960659888226,0.1431814839416092,0.6322580645161289,0.8106936416184973,0.888671875,0.013746162235913795,0.5551875263871775,0.4364770030742169,0.35176240433427663,0.29507653707339965,0.01853631442253123,0.05417939635449076,0.0091370425760402,0.6685068663423812,0.23765791838301492,0.2893367426109261,0.4204487670246518,0.4905400774927174,0.4694184806800598,0.46050606077305306,0.5037805770942744,0.44460327037117875,0.43284060382268363,0.41537844921858236,0.35257514106995114,0.3461475536741379,0.33678534224063983,0.3359039326818598,0.5637583892617449,0.00026926235507483036,0.42047728629351266,0.3819241614588754,0.29980228647632257,0.45325456091520666,0.23820078419018634,0.12199379877302237,0.0,0.0,0.0,0.0,0.12276285031463559,0.11836237424177243,0.14041914059200414,0.0,0.11762503887997088,0.33414117534684906,0.7603264153374809,0.4310124276811919,0.18591347285895773,0.0,0.0,0.3651436308978699,0.0,0.32423757438431094,0.3553254159872501,0.38504574524863555,0.0,0.19344889646945898,0.15261022287746112,0.0,0.0,0.0,0.5847835145584013,0.16059397912655007,0.0,0.2841859756818772,0.3929844255224408,0.0,0.17066844172658568,0.0,0.18595478204294083,0.0,0.11218048569869635,0.0,0.13331111040604127,0.15361531237506926,0.3960032948416211,0.06715527895164387,0.1518909748777496,0.19926652397530353,0.5384165616076071,0.0,0.016867871177409,0.0,0.056744576250366566,0.3398153842502865,0.38143920784537794,0.6411026946233077,0.4236489296972581,0.5918648971590794,0.5133849848329485,0.5196686775297977,0.5614035087719298,0.4333333333333334,0.2857142857142857,0.3333333333333333,0.0,0.25,0.125,0.25,0.25,0.4,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.46153846153846156,0.0,0.25,0.125,0.375,0.5787706723088214,0.502581964372359,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.8655745453050232,0.8655745453050232,0.02292600990398441,0.8352502966221006,0.8405581546794106,0.3981478429950893,0.38497708243389245,0.3980316722386207,0.45121951219512196,0.0,0.24359568996891645,0.4824516313537135,0.5175483686462865,0.30441475907382437,0.5983870967741935,0.7615606936416186,0.84765625,0.01604391079334616,0.4210469225535878,0.4221253418205513,0.4924225867423546,0.45737577914294225,0.0731445887469313,0.12277318745334198,0.019983359853907923,0.6887534886245015,0.24621338027254175,0.32531184848641265,0.4204487670246518,0.45642564961080473,0.4338897095703815,0.46317397399404,0.4403325034565023,0.38491260042298436,0.3539521290833413,0.3364484876835875,0.312004736909569,0.30517436946163473,0.2851197959021209,0.28416972304425725,0.4546979865771812,0.0002928648462189265,0.3956975818998526,0.3531492526448359,0.2564444637272486,0.4349639931387257,0.44983204163047524,0.3735799588291878,0.47371202188360745,0.0,0.0,0.0,0.12012283551884978,0.0,0.0,0.0,0.04999307734473406,0.2757772763091912,0.22960921306649035,0.5770339667436224,0.44016924408497443,0.08276580498999596,0.0,0.12826104559527696,0.14572948875157943,0.1616022359397029,0.36978637314413315,0.3331925350103697,0.0,0.39112402979829275,0.4476743162292142,0.0,0.39112402979829275,0.0,0.3849030918762853,0.16059397912655007,0.09438526503416372,0.3178702684103377,0.3224017328630424,0.0,0.0,0.0,0.26837996096291483,0.0,0.10532666691518155,0.0,0.2361013016761891,0.216908846612096,0.39478910318049953,0.05914580279961566,0.4464367886390702,0.1426760590688889,0.05770825947918709,0.27369281319447997,0.13384200776713615,0.0,0.19461082368621876,0.10849842582414868,0.34866554545948764,0.7039878376514193,0.28739884788134556,0.5510030357988444,0.253239515903354,0.7295063443067877,0.47407407407407404,0.4333333333333334,0.14285714285714285,0.4,0.0,0.25,0.125,0.25,0.25,0.4,0.41666666666666663,0.16666666666666666,0.33333333333333337,0.46153846153846156,0.0,0.25,0.125,0.375,0.6361097917296369,0.4350583974492284,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0.3101509149921289,0.3101509149921289,0.6487046554020686,0.9407662015290584,0.8854595067131533,0.43878104779795435,0.4195827191037877,0.4376238782805286,0.4634146341463415,0.0,0.12182242551048304,0.6209550829095861,0.3790449170904139,0.1522380971366723,0.5983870967741935,0.7369942196531793,0.8271484375,0.18526721817616804,0.5759802362284159,0.33610646145541123,0.4550041710564976,0.4076841751689473,0.0666246555683887,0.15759736427435156,0.021152141598839158,0.5801125356424535,0.23579762353409323,0.31324691574771,0.42044876702465156,0.47667454745940935,0.49643690197935647,0.45932413134748246,0.464721108432643,0.4380015307430578,0.38055125241417187,0.40135315288282225,0.3155287365802591,0.3303652946587655,0.28077441749545307,0.3003545437358236,0.6124161073825504,0.0002386641120952069,0.43154711424207215,0.39490867284505315,0.33122719158632263,0.47780288510194535,0.22940101273936347,0.24711733464244925,0.0,0.0,0.0,0.0,0.2400612301829705,0.0,0.14041914059200414,0.0,0.2300944122490018,0.10779162786254984,0.9985030684843383,0.4386728617100875,0.1790453339636577,0.16602463453656052,0.0,0.3651436308978699,0.17355017584143093,0.05455614698317108,0.6288396495673103,0.3273109610313739,0.0,0.38290482369800155,0.15261022287746112,0.0,0.0,0.24274912631102438,0.6150643560619392,0.4497606402256563,0.0,0.06120588200506231,0.2801888291647341,0.24999999999999997,0.3378141244679994,0.0,0.1412247885491217,0.0,0.0,0.0,0.0,0.0,0.6428711107045613,0.06715527895164387,0.1643873749229827,0.35194798193157434,0.24913200505345037,0.319468204348251,0.06160776665537919,0.2625122843320549,0.05591007026541555,0.14281684934397257,0.4223033754429234,0.6411026946233077,0.3089297147597191,0.49907617511460256,0.4453132874073533,0.7677865918245825,0.5333333333333333,0.4333333333333334,0.14285714285714285,0.3333333333333333,0.0,0.25,0.125,0.25,0.25,0.4,0.3333333333333333,0.16666666666666666,0.33333333333333337,0.46153846153846156,0.0,0.25,0.125,0.375,0.6107236927328467,0.5118805018368353,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
